date,time,district,no2,o3,co,so2,pm10,pm2.5
2019-06-06,900,서초구,0.041,0.02,0.5,0.003,64,54
2019-06-06,1000,서초구,0.038,0.031,0.5,0.003,86,67
2019-06-06,1100,서초구,0.053,0.021,0.6,0.003,86,65
2019-06-06,1200,서초구,0.046,0.029,0.5,0.003,78,61
2019-06-06,1300,서초구,0.035,0.04,0.5,0.003,78,61
2019-06-06,1400,서초구,0.044,0.037,0.5,0.003,78,66
2019-06-06,1500,서초구,0.054,0.032,0.6,0.003,91,66
2019-06-06,1600,서초구,0.057,0.014,0.6,0.003,91,63
2019-06-06,1700,서초구,0.061,0.011,0.6,0.003,94,73
2019-06-06,1800,서초구,0.063,0.014,0.7,0.003,85,73
2019-06-06,1900,서초구,0.042,0.03,0.6,0.003,102,71
2019-06-06,2000,서초구,0.028,0.044,0.5,0.003,66,59
2019-06-06,2100,서초구,0.016,0.057,0.3,0.003,66,38
2019-06-06,2200,서초구,0.016,0.047,0.4,0.003,46,38
2019-06-06,2300,서초구,0.015,0.044,0.4,0.003,46,39
2019-06-07,0,서초구,0.012,0.049,0.3,0.003,,33
2019-06-07,100,서초구,0.009,0.057,0.3,0.003,29,24
2019-06-07,200,서초구,0.007,0.058,0.3,0.003,21,21
2019-06-07,300,서초구,0.005,0.058,0.2,0.003,,21
2019-06-07,400,서초구,0.006,0.06,0.2,0.003,,20
2019-06-07,500,서초구,0.007,0.063,0.2,0.003,14,11
2019-06-07,600,서초구,0.009,0.061,0.2,0.003,,12
2019-06-07,700,서초구,0.018,0.053,0.3,0.003,,10
2019-06-07,800,서초구,0.028,0.045,0.3,0.003,,11
2019-06-07,900,서초구,0.035,0.04,0.3,0.003,18,11
2019-06-07,1000,서초구,0.034,0.039,0.3,0.003,16,14
2019-06-07,1100,서초구,0.03,0.039,0.4,0.003,,17
2019-06-07,1200,서초구,0.028,0.042,0.3,0.003,,17
2019-06-07,1300,서초구,0.02,0.049,0.3,0.003,,17
2019-06-07,1400,서초구,0.018,0.052,0.3,0.003,,17
2019-06-07,1500,서초구,0.018,0.053,0.2,0.003,,17
2019-06-07,1600,서초구,0.021,0.048,0.3,0.003,22,15
2019-06-07,1700,서초구,0.018,0.05,0.2,0.003,,11
2019-06-07,1800,서초구,0.015,0.055,0.2,0.003,,11
2019-06-07,1900,서초구,0.014,0.057,0.2,0.003,13,11
2019-06-07,2000,서초구,0.012,0.061,0.2,0.003,17,13
2019-06-07,2100,서초구,0.012,0.06,0.3,0.003,11,13
2019-06-07,2200,서초구,0.019,0.049,0.3,0.003,11,13
2019-06-07,2300,서초구,0.016,0.048,0.3,0.003,13,
2019-06-08,0,서초구,0.014,0.047,0.3,0.003,13,13
2019-06-08,100,서초구,0.031,0.027,0.4,0.003,20,14
2019-06-08,200,서초구,0.027,0.028,0.4,0.003,20,14
2019-06-08,300,서초구,0.022,0.028,0.4,0.003,,16
2019-06-08,400,서초구,0.025,0.023,0.4,0.003,22,22
2019-06-08,500,서초구,0.018,0.032,0.3,0.003,16,16
2019-06-08,600,서초구,0.016,0.037,0.3,0.003,,22
2019-06-08,700,서초구,0.026,0.03,0.3,0.003,19,19
2019-06-08,800,서초구,0.016,0.04,0.2,0.003,23,12
2019-06-08,900,서초구,0.02,0.038,0.3,0.003,23,16
2019-06-08,1000,서초구,0.026,0.036,0.3,0.003,24,19
2019-06-08,1100,서초구,0.026,0.039,0.3,0.003,30,19
2019-06-08,1200,서초구,0.025,0.044,0.3,0.003,37,16
2019-06-08,1300,서초구,0.022,0.052,0.3,0.003,37,17
2019-06-08,1400,서초구,0.023,0.055,0.3,0.003,25,19
2019-06-08,1500,서초구,0.025,0.068,0.3,0.003,31,19
2019-06-08,1600,서초구,0.03,0.081,0.4,0.003,,
2019-06-08,1700,서초구,0.026,0.084,0.3,0.003,60,
2019-06-08,1800,서초구,0.024,0.072,0.4,0.003,60,32
2019-06-08,1900,서초구,0.024,0.064,0.4,0.003,39,30
2019-06-08,2000,서초구,0.023,0.059,0.3,0.003,41,15
2019-06-08,2100,서초구,0.03,0.047,0.4,0.003,23,20
2019-06-08,2200,서초구,0.031,0.038,0.4,0.003,,
2019-06-08,2300,서초구,0.031,0.037,0.4,0.003,40,28
2019-06-09,0,서초구,0.049,0.016,0.5,0.003,34,27
2019-06-09,100,서초구,0.046,0.016,0.6,0.003,38,35
2019-06-09,200,서초구,0.028,0.031,0.5,0.003,54,52
2019-06-09,300,서초구,0.013,0.05,0.4,0.003,,60
2019-06-09,400,서초구,0.01,0.054,0.4,0.003,61,59
2019-06-09,500,서초구,0.011,0.043,0.4,0.003,64,60
2019-06-09,600,서초구,0.014,0.033,0.4,0.003,71,63
2019-06-09,700,서초구,0.018,0.03,0.4,0.003,72,67
2019-06-09,800,서초구,0.02,0.031,0.4,0.003,72,61
2019-06-09,900,서초구,0.017,0.048,0.4,0.003,48,43
2019-06-09,1000,서초구,0.018,0.055,0.4,0.004,48,43
2019-06-09,1100,서초구,0.016,0.061,0.4,0.004,45,39
2019-06-09,1200,서초구,0.016,0.069,0.3,0.004,40,31
2019-06-09,1300,서초구,0.018,0.073,0.4,0.003,,43
2019-06-09,1400,서초구,0.018,0.075,0.4,0.004,,47
2019-06-09,1500,서초구,0.018,0.078,0.4,0.004,,47
2019-06-09,1600,서초구,0.016,0.078,0.3,0.003,46,41
2019-06-09,1700,서초구,0.015,0.073,0.3,0.004,46,42
2019-06-09,1800,서초구,0.015,0.063,0.3,0.003,48,42
2019-06-09,1900,서초구,0.014,0.057,0.3,0.003,33,29
2019-06-02,2000,성동구,0.02,0.075,0.3,0.003,33,13
2019-06-02,2100,성동구,0.027,0.066,0.4,0.003,27,15
2019-06-02,2200,성동구,0.027,0.06,0.4,0.003,29,14
2019-06-02,2300,성동구,0.03,0.051,0.4,0.003,25,15
2019-06-03,0,성동구,0.033,0.037,0.4,0.002,31,13
2019-06-03,100,성동구,0.031,0.039,0.4,0.002,25,10
2019-06-03,200,성동구,0.027,0.04,0.4,0.002,27,16
2019-06-03,300,성동구,0.031,0.032,0.4,0.003,28,16
2019-06-03,400,성동구,0.037,0.022,0.4,0.003,31,20
2019-06-03,500,성동구,0.036,0.021,0.4,0.003,34,23
2019-06-03,600,성동구,0.04,0.018,0.4,0.003,29,17
2019-06-03,700,성동구,0.043,0.016,0.5,0.003,27,19
2019-06-03,800,성동구,0.05,0.011,0.5,0.003,37,23
2019-06-03,900,성동구,0.051,0.019,0.6,0.003,42,24
2019-06-03,1000,성동구,0.047,0.033,0.6,0.004,45,19
2019-06-03,1100,성동구,0.044,0.045,0.6,0.005,43,24
2019-06-03,1200,성동구,0.044,0.053,0.6,0.004,52,25
2019-06-03,1300,성동구,0.027,0.071,0.4,0.005,75,21
2019-06-03,1400,성동구,0.013,0.073,0.3,0.004,42,17
2019-06-03,1500,성동구,0.013,0.076,0.3,0.004,34,14
2019-06-03,1600,성동구,0.02,0.085,0.4,0.003,40,19
2019-06-03,1700,성동구,0.022,0.097,0.4,0.004,46,21
2019-06-03,1800,성동구,0.029,0.102,0.4,0.004,46,27
2019-06-03,1900,성동구,0.038,0.099,0.5,0.004,57,30
2019-06-03,2000,성동구,0.042,0.084,0.5,0.004,56,26
2019-06-03,2100,성동구,0.044,0.073,0.5,0.003,55,29
2019-06-03,2200,성동구,0.055,0.044,0.6,0.005,59,24
2019-06-03,2300,성동구,0.029,0.045,0.4,0.005,33,18
2019-06-04,0,성동구,0.027,0.044,0.4,0.004,24,14
2019-06-04,100,성동구,0.026,0.042,0.4,0.003,32,16
2019-06-04,200,성동구,0.029,0.035,0.6,0.003,28,19
2019-06-04,300,성동구,0.03,0.032,0.6,0.003,27,24
2019-06-04,400,성동구,0.025,0.037,0.4,0.003,26,20
2019-06-04,500,성동구,0.028,0.03,0.5,0.003,34,22
2019-06-04,600,성동구,0.046,0.013,0.6,0.004,39,25
2019-06-04,700,성동구,0.048,0.016,0.6,0.004,38,26
2019-06-04,800,성동구,0.045,0.026,0.6,0.005,31,23
2019-06-04,900,성동구,0.041,0.032,0.5,0.006,31,20
2019-06-04,1000,성동구,0.032,0.038,0.5,0.005,18,13
2019-06-04,1100,성동구,0.031,0.04,0.4,0.005,28,12
2019-06-04,1200,성동구,0.029,0.053,0.3,0.004,35,14
2019-06-04,1300,성동구,0.02,0.063,0.3,0.004,27,10
2019-06-04,1400,성동구,0.018,0.057,0.3,0.004,26,11
2019-06-04,1500,성동구,0.019,0.051,0.3,0.003,29,11
2019-06-04,1600,성동구,0.02,0.047,0.3,0.003,36,15
2019-06-04,1700,성동구,0.025,0.038,0.3,0.003,31,17
2019-06-04,1800,성동구,0.025,0.036,0.3,0.004,33,18
2019-06-04,1900,성동구,0.028,0.028,0.3,0.004,29,18
2019-06-04,2000,성동구,0.028,0.022,0.3,0.003,22,14
2019-06-04,2100,성동구,0.031,0.019,0.3,0.003,23,17
2019-06-04,2200,성동구,0.031,0.019,0.4,0.002,21,17
2019-06-04,2300,성동구,0.033,0.016,0.5,0.003,,29
2019-06-05,0,성동구,0.024,0.024,0.4,0.003,39,32
2019-06-05,100,성동구,0.016,0.033,0.4,0.002,45,34
2019-06-05,200,성동구,0.013,0.037,0.4,0.002,44,35
2019-06-05,300,성동구,0.015,0.032,0.4,0.002,54,47
2019-06-05,400,성동구,0.016,0.028,0.4,0.002,45,37
2019-06-05,500,성동구,0.014,0.03,0.4,0.002,49,42
2019-06-05,600,성동구,0.02,0.025,0.4,0.002,53,42
2019-06-05,700,성동구,0.024,0.02,0.4,0.002,59,49
2019-06-05,800,성동구,0.026,0.017,0.4,0.002,65,51
2019-06-05,900,성동구,0.029,0.017,0.4,0.003,73,60
2019-06-05,1000,성동구,0.034,0.02,0.5,0.003,79,62
2019-06-05,1100,성동구,0.039,0.025,0.5,0.003,79,61
2019-06-05,1200,성동구,0.042,0.034,0.6,0.003,69,57
2019-06-05,1300,성동구,0.047,0.045,0.5,0.003,63,46
2019-06-05,1400,성동구,0.048,0.066,0.5,0.003,81,52
2019-06-05,1500,성동구,0.055,0.081,0.6,0.005,104,69
2019-06-05,1600,성동구,0.051,0.075,0.6,0.006,91,63
2019-06-05,1700,성동구,0.051,0.074,0.7,0.006,82,61
2019-06-05,1800,성동구,0.057,0.062,0.6,0.005,63,45
2019-06-05,1900,성동구,0.065,0.052,0.6,0.004,65,50
2019-06-05,2000,성동구,0.068,0.051,0.7,0.004,70,52
2019-06-05,2100,성동구,0.06,0.046,0.7,0.005,78,55
2019-06-05,2200,성동구,0.05,0.041,0.6,0.004,67,48
2019-06-05,2300,성동구,0.064,0.008,0.6,0.005,55,34
2019-06-06,0,성동구,0.062,0.004,0.7,0.004,44,32
2019-06-06,100,성동구,0.042,0.02,0.6,0.003,50,34
2019-06-06,200,성동구,0.025,0.025,0.4,0.003,39,31
2019-06-06,300,성동구,0.021,0.025,0.4,0.003,41,36
2019-06-06,400,성동구,0.025,0.022,0.5,0.003,54,36
2019-06-06,500,성동구,0.028,0.016,0.5,0.003,47,39
2019-06-06,600,성동구,0.035,0.009,0.6,0.003,53,48
2019-06-06,700,성동구,0.043,0.007,0.6,0.003,60,50
2019-06-06,800,성동구,0.044,0.012,0.6,0.003,78,62
2019-06-06,900,성동구,0.055,0.01,0.7,0.004,81,61
2019-06-06,1000,성동구,0.06,0.014,0.7,0.004,88,66
2019-06-06,1100,성동구,0.067,0.013,0.8,0.005,99,71
2019-06-06,1200,성동구,0.062,0.021,0.7,0.005,103,68
2019-06-06,1300,성동구,0.059,0.027,0.7,0.005,96,70
2019-06-06,1400,성동구,0.056,0.037,0.7,0.006,106,70
2019-06-06,1500,성동구,0.046,0.045,0.7,0.006,97,68
2019-06-06,1600,성동구,0.053,0.036,0.7,0.005,102,71
2019-06-06,1700,성동구,0.058,0.032,0.7,0.005,98,68
2019-06-06,1800,성동구,0.042,0.041,0.7,0.005,79,64
2019-06-06,1900,성동구,0.032,0.052,0.6,0.005,87,70
2019-06-06,2000,성동구,0.019,0.062,0.5,0.004,72,51
2019-06-06,2100,성동구,0.012,0.067,0.4,0.003,40,33
2019-06-06,2200,성동구,0.014,0.059,0.5,0.004,43,31
2019-06-06,2300,성동구,0.01,0.057,0.4,0.003,39,33
2019-06-07,0,성동구,0.008,0.064,0.3,0.003,27,17
2019-06-07,100,성동구,0.007,0.067,0.3,0.003,23,20
2019-06-07,200,성동구,0.006,0.067,0.3,0.003,24,14
2019-06-07,300,성동구,0.006,0.066,0.3,0.002,17,16
2019-06-07,400,성동구,0.007,0.066,0.3,0.003,13,12
2019-06-07,500,성동구,0.008,0.068,0.3,0.003,11,9
2019-06-07,600,성동구,0.012,0.064,0.4,0.003,9,7
2019-06-07,700,성동구,0.015,0.063,0.4,0.003,9,6
2019-06-07,800,성동구,0.018,0.061,0.5,0.004,8,6
2019-06-07,900,성동구,0.018,0.061,0.5,0.005,7,5
2019-06-07,1000,성동구,0.028,0.05,0.4,0.004,15,9
2019-06-07,1100,성동구,0.029,0.044,0.4,0.004,18,10
2019-06-07,1200,성동구,0.018,0.057,0.4,0.004,18,10
2019-06-07,1300,성동구,0.016,0.058,0.3,0.004,9,10
2019-06-07,1400,성동구,0.012,0.062,0.3,0.004,16,8
2019-06-07,1500,성동구,0.014,0.062,0.4,0.005,15,9
2019-06-07,1600,성동구,0.013,0.06,0.3,0.004,18,5
2019-06-07,1700,성동구,0.011,0.062,0.3,0.004,18,5
2019-06-07,1800,성동구,0.012,0.062,0.3,0.004,9,6
2019-06-07,1900,성동구,0.011,0.064,0.3,0.003,5,4
2019-06-07,2000,성동구,0.011,0.068,0.3,0.003,15,5
2019-06-07,2100,성동구,0.015,0.061,0.3,0.003,11,9
2019-06-07,2200,성동구,0.017,0.055,0.3,0.003,9,10
2019-06-07,2300,성동구,0.012,0.056,0.3,0.003,14,8
2019-06-08,0,성동구,0.014,0.051,0.3,0.003,12,10
2019-06-08,100,성동구,0.021,0.038,0.4,0.003,14,12
2019-06-08,200,성동구,0.019,0.037,0.3,0.003,16,12
2019-06-08,300,성동구,0.015,0.042,0.3,0.004,17,13
2019-06-08,400,성동구,0.014,0.041,0.3,0.002,17,10
2019-06-08,500,성동구,0.017,0.034,0.3,0.003,16,13
2019-06-08,600,성동구,0.02,0.032,0.3,0.003,18,14
2019-06-08,700,성동구,0.021,0.032,0.3,0.004,17,9
2019-06-08,800,성동구,0.019,0.04,0.3,0.003,21,11
2019-06-08,900,성동구,0.014,0.047,0.3,0.003,22,14
2019-06-08,1000,성동구,0.018,0.045,0.3,0.003,24,11
2019-06-08,1100,성동구,0.019,0.051,0.3,0.003,23,15
2019-06-08,1200,성동구,0.023,0.051,0.3,0.003,17,13
2019-06-08,1300,성동구,0.019,0.06,0.3,0.003,19,9
2019-06-08,1400,성동구,0.024,0.059,0.3,0.003,23,17
2019-06-08,1500,성동구,0.022,0.068,0.3,0.003,25,14
2019-06-08,1600,성동구,0.032,0.071,0.4,0.003,38,21
2019-06-08,1700,성동구,0.037,0.077,0.4,0.004,52,38
2019-06-08,1800,성동구,0.031,0.082,0.4,0.004,51,30
2019-06-08,1900,성동구,0.028,0.074,0.5,0.005,38,30
2019-06-08,2000,성동구,0.028,0.059,0.5,0.005,29,13
2019-06-08,2100,성동구,0.027,0.056,0.4,0.004,14,10
2019-06-08,2200,성동구,0.036,0.046,0.5,0.004,19,17
2019-06-08,2300,성동구,0.042,0.034,0.6,0.004,25,20
2019-06-09,0,성동구,0.056,0.021,0.7,0.004,33,25
2019-06-09,100,성동구,0.068,0.008,0.8,0.003,41,34
2019-06-09,200,성동구,0.044,0.024,0.6,0.004,49,40
2019-06-09,300,성동구,0.017,0.049,0.5,0.004,56,52
2019-06-09,400,성동구,0.014,0.053,0.5,0.004,57,50
2019-06-09,500,성동구,0.013,0.054,0.5,0.004,62,51
2019-06-09,600,성동구,0.014,0.049,0.5,0.004,63,52
2019-06-09,700,성동구,0.025,0.037,0.5,0.004,68,58
2019-06-09,800,성동구,0.025,0.037,0.5,0.004,72,61
2019-06-09,900,성동구,0.024,0.043,0.5,0.005,77,64
2019-06-09,1000,성동구,0.02,0.057,0.5,0.006,53,47
2019-06-09,1100,성동구,0.02,0.069,0.5,0.006,50,43
2019-06-09,1200,성동구,0.019,0.08,0.4,0.005,42,38
2019-06-09,1300,성동구,0.018,0.092,0.4,0.005,40,34
2019-06-09,1400,성동구,0.02,0.096,0.4,0.005,44,39
2019-06-09,1500,성동구,0.023,0.092,0.5,0.005,44,35
2019-06-09,1600,성동구,0.026,0.083,0.4,0.004,47,36
2019-06-09,1700,성동구,0.02,0.077,0.4,0.003,42,27
2019-06-09,1800,성동구,0.02,0.075,0.4,0.003,36,30
2019-06-09,1900,성동구,0.017,0.067,0.4,0.003,33,29
2019-06-02,2000,성북구,0.02,0.062,0.6,0.003,38,13
2019-06-02,2100,성북구,0.022,0.057,0.6,0.003,,20
2019-06-02,2200,성북구,0.025,0.049,0.6,0.003,34,20
2019-06-02,2300,성북구,0.028,0.042,0.6,0.003,32,18
2019-06-03,0,성북구,0.041,0.028,0.7,0.003,32,16
2019-06-03,100,성북구,0.034,0.031,0.7,0.003,35,21
2019-06-03,200,성북구,0.021,0.038,0.6,0.003,35,18
2019-06-03,300,성북구,0.028,0.027,0.7,0.003,32,18
2019-06-03,400,성북구,0.031,0.023,0.7,0.003,33,16
2019-06-03,500,성북구,0.024,0.029,0.7,0.003,31,19
2019-06-03,600,성북구,0.031,0.022,0.7,0.003,33,18
2019-06-03,700,성북구,0.041,0.014,0.8,0.003,42,21
2019-06-03,800,성북구,0.048,0.014,0.8,0.003,55,21
2019-06-03,900,성북구,0.052,0.016,0.9,0.003,55,24
2019-06-03,1000,성북구,0.051,0.025,0.9,0.004,58,26
2019-06-03,1100,성북구,0.053,0.033,0.9,0.004,59,22
2019-06-03,1200,성북구,0.047,0.038,0.8,0.004,64,31
2019-06-03,1300,성북구,0.039,0.048,0.7,0.004,70,30
2019-06-03,1400,성북구,0.029,0.044,0.6,0.003,55,16
2019-06-03,1500,성북구,0.02,0.052,0.6,0.003,55,14
2019-06-03,1600,성북구,0.026,0.061,0.6,0.003,38,19
2019-06-03,1700,성북구,0.035,0.065,0.7,0.003,59,19
2019-06-03,1800,성북구,0.042,0.066,0.7,0.003,59,26
2019-06-03,1900,성북구,0.04,0.068,0.8,0.004,57,28
2019-06-03,2000,성북구,0.036,0.067,0.9,0.003,57,30
2019-06-03,2100,성북구,0.044,0.042,0.8,0.004,59,30
2019-06-03,2200,성북구,0.047,0.033,0.8,0.006,55,30
2019-06-03,2300,성북구,0.028,0.04,0.7,0.004,55,15
2019-06-04,0,성북구,0.023,0.041,0.7,0.004,30,15
2019-06-04,100,성북구,0.019,0.04,0.7,0.003,30,17
2019-06-04,200,성북구,0.017,0.041,0.7,0.003,31,21
2019-06-04,300,성북구,0.015,0.041,0.6,0.003,29,16
2019-06-04,400,성북구,0.013,0.047,0.6,0.003,27,17
2019-06-04,500,성북구,0.018,0.033,0.7,0.003,28,17
2019-06-04,600,성북구,0.033,0.016,0.9,0.003,33,21
2019-06-04,700,성북구,0.04,0.013,0.8,0.003,37,21
2019-06-04,800,성북구,0.049,0.016,0.9,0.005,46,27
2019-06-04,900,성북구,0.039,0.024,0.8,0.005,32,18
2019-06-04,1000,성북구,0.036,0.027,0.8,0.006,37,21
2019-06-04,1100,성북구,0.034,0.03,0.7,0.005,33,13
2019-06-04,1200,성북구,0.031,0.04,0.6,0.004,46,18
2019-06-04,1300,성북구,0.025,0.048,0.7,0.005,42,12
2019-06-04,1400,성북구,,,,,,
2019-06-04,1500,성북구,0.029,0.031,0.6,0.003,54,17
2019-06-04,1600,성북구,0.039,0.033,0.6,0.004,46,
2019-06-04,1700,성북구,0.034,0.033,0.6,0.004,,
2019-06-04,1800,성북구,0.024,0.031,0.6,0.003,29,20
2019-06-04,1900,성북구,0.026,0.025,0.6,0.003,29,20
2019-06-04,2000,성북구,0.034,0.017,0.6,0.003,28,24
2019-06-04,2100,성북구,0.032,0.016,0.7,0.003,,24
2019-06-04,2200,성북구,0.026,0.018,0.7,0.003,26,24
2019-06-04,2300,성북구,0.022,0.023,0.6,0.003,26,
2019-06-05,0,성북구,0.019,0.028,0.6,0.002,28,27
2019-06-05,100,성북구,0.013,0.032,0.6,0.002,27,24
2019-06-05,200,성북구,0.013,0.029,0.6,0.002,27,23
2019-06-05,300,성북구,0.015,0.024,0.6,0.002,25,23
2019-06-05,400,성북구,0.016,0.018,0.6,0.002,27,27
2019-06-05,500,성북구,0.015,0.022,0.7,0.002,29,29
2019-06-05,600,성북구,0.017,0.021,0.7,0.002,36,35
2019-06-05,700,성북구,0.024,0.013,0.7,0.003,40,36
2019-06-05,800,성북구,0.028,0.011,0.7,0.003,54,39
2019-06-05,900,성북구,0.027,0.014,0.7,0.003,52,43
2019-06-05,1000,성북구,0.031,0.016,0.9,0.003,70,49
2019-06-05,1100,성북구,0.037,0.021,0.9,0.003,70,59
2019-06-05,1200,성북구,0.047,0.029,1,0.003,67,53
2019-06-05,1300,성북구,0.048,0.036,0.9,0.003,76,56
2019-06-05,1400,성북구,0.043,0.054,0.7,0.003,99,59
2019-06-05,1500,성북구,0.045,0.066,0.7,0.004,104,68
2019-06-05,1600,성북구,0.048,0.064,0.8,0.004,155,95
2019-06-05,1700,성북구,0.039,0.055,0.8,0.004,155,55
2019-06-05,1800,성북구,0.034,0.054,0.8,0.004,97,55
2019-06-05,1900,성북구,0.039,0.05,0.8,0.004,66,42
2019-06-05,2000,성북구,0.051,0.04,0.9,0.004,73,47
2019-06-05,2100,성북구,0.061,0.03,0.9,0.004,73,47
2019-06-05,2200,성북구,0.048,0.034,0.9,0.004,76,
2019-06-05,2300,성북구,0.041,0.022,0.8,0.004,54,41
2019-06-06,0,성북구,0.033,0.023,0.8,0.003,54,41
2019-06-06,100,성북구,0.031,0.024,0.8,0.003,,45
2019-06-06,200,성북구,0.027,0.022,0.8,0.003,,40
2019-06-06,300,성북구,0.021,0.024,0.8,0.003,48,44
2019-06-06,400,성북구,0.021,0.022,0.8,0.003,,53
2019-06-06,500,성북구,0.025,0.018,0.9,0.003,,66
2019-06-06,600,성북구,0.024,0.016,0.9,0.003,64,61
2019-06-06,700,성북구,0.033,0.011,0.9,0.003,65,61
2019-06-06,800,성북구,0.039,0.011,0.9,0.003,63,63
2019-06-06,900,성북구,0.039,0.02,1,0.003,74,70
2019-06-06,1000,성북구,0.047,0.024,1,0.004,81,67
2019-06-06,1100,성북구,0.057,0.018,1,0.004,88,76
2019-06-06,1200,성북구,0.054,0.024,1.1,0.004,86,69
2019-06-06,1300,성북구,0.048,0.033,1.1,0.004,87,69
2019-06-06,1400,성북구,0.056,0.029,1.1,0.004,87,69
2019-06-06,1500,성북구,0.053,0.032,1,0.004,87,69
2019-06-06,1600,성북구,0.057,0.025,1,0.003,84,67
2019-06-06,1700,성북구,0.056,0.025,1.1,0.003,80,59
2019-06-06,1800,성북구,0.044,0.026,1.1,0.003,87,74
2019-06-06,1900,성북구,0.035,0.032,1,0.003,85,67
2019-06-06,2000,성북구,0.03,0.046,0.9,0.003,85,67
2019-06-06,2100,성북구,0.021,0.046,0.9,0.002,48,46
2019-06-06,2200,성북구,0.018,0.05,0.8,0.002,38,27
2019-06-06,2300,성북구,0.018,0.046,0.8,0.002,38,27
2019-06-07,0,성북구,0.018,0.047,0.7,0.002,28,23
2019-06-07,100,성북구,0.012,0.053,0.7,0.002,27,23
2019-06-07,200,성북구,0.009,0.052,0.7,0.002,27,25
2019-06-07,300,성북구,0.007,0.054,0.6,0.002,27,20
2019-06-07,400,성북구,0.007,0.058,0.6,0.002,20,17
2019-06-07,500,성북구,0.01,0.054,0.6,0.002,,13
2019-06-07,600,성북구,0.013,0.05,0.7,0.002,8,9
2019-06-07,700,성북구,0.021,0.045,0.7,0.002,10,6
2019-06-07,800,성북구,0.027,0.04,0.8,0.002,12,7
2019-06-07,900,성북구,0.031,0.036,0.8,0.002,12,7
2019-06-07,1000,성북구,0.026,0.04,0.8,0.002,15,12
2019-06-07,1100,성북구,0.026,0.038,0.7,0.002,15,10
2019-06-07,1200,성북구,,,,,,
2019-06-07,1300,성북구,0.022,0.043,0.6,0.002,,10
2019-06-07,1400,성북구,0.017,0.049,0.5,0.002,20,7
2019-06-07,1500,성북구,0.016,0.051,0.5,0.002,12,10
2019-06-07,1600,성북구,0.016,0.049,0.5,0.002,12,10
2019-06-07,1700,성북구,0.016,0.05,0.5,0.002,12,7
2019-06-07,1800,성북구,0.018,0.049,0.5,0.002,12,8
2019-06-07,1900,성북구,0.025,0.044,0.6,0.002,11,8
2019-06-07,2000,성북구,0.026,0.045,0.6,0.002,12,10
